Product,SKU,Supplier Code,Brand,Supplier,Type,Tag,Outlet,Current Stock,Stock Value,Item Value,Reorder Point,Reorder Amount
Harvard Crest Shot Glass / Crimson,11198,,6 Drinkware,Quality,230 Drinkware > Glasses,,Mt Auburn,-1,-4.09626,4.09626,0,0
Harvard Crest Sticker,2738,QUALIT,Clearance,Quality,180 Accessories > Other,,Mt Auburn,0,0,0.67,6,10
Harvard Crest Striped Bow Tie / Crimson / Striped,10330,,1 Heritage Collection,Global Neckwear,"060 Apparel > Belts, Ties, Cufflinks",,Mt Auburn,5,112.06595,22.41319,2,2
Harvard Crest Striped Tie / Crimson / Striped,10329,,1 Heritage Collection,Global Neckwear,"060 Apparel > Belts, Ties, Cufflinks",,Mt Auburn,-5,-116.5112,23.30224,2,2
Harvard Crest T-Shirt / L / Crimson,266,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,23,84.09444,3.65628,6,8
Harvard Crest T-Shirt / L / Navy,3943,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,12,42.23808,3.51984,6,8
Harvard Crest T-Shirt / L / Oxford,261,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,10,34.869,3.4869,6,8
Harvard Crest T-Shirt / M / Crimson,265,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,25,94.02775,3.76111,6,8
Harvard Crest T-Shirt / M / Navy,3942,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,4,14.36732,3.59183,6,8
Harvard Crest T-Shirt / M / Oxford,260,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,4,13.75784,3.43946,6,8
Harvard Crest T-Shirt / S / Crimson,264,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,12,43.722,3.6435,6,8
Harvard Crest T-Shirt / S / Navy,3941,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,16,55.75072,3.48442,6,8
Harvard Crest T-Shirt / S / Oxford,259,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,16,51.72448,3.23278,6,8
Harvard Crest T-Shirt / XL / Crimson,267,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,19,65.06265,3.42435,6,8
Harvard Crest T-Shirt / XL / Navy,3944,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,13,44.97714,3.45978,6,8
Harvard Crest T-Shirt / XL / Oxford,262,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,8,25.11544,3.13943,6,8
Harvard Crest T-Shirt / XXL / Crimson,268,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,2,7.47996,3.73998,2,3
Harvard Crest T-Shirt / XXL / Navy,3973,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,3,13.05,4.35,23,3
Harvard Crest T-Shirt / XXL / Oxford,263,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,10,39.8,3.98,2,3
Harvard Crest Whiskey Shot Glass / Harvard Crest,838,NORDIC,6 Drinkware,NORDIC,230 Drinkware > Glasses,,Mt Auburn,12,62.1276,5.1773,8,8
Harvard Crimson H Pin / Crimson,1065,,5 Accessories,Pin Badge Maker Company,120 Accessories > Pins,,Mt Auburn,13,7.02429,0.54033,0,0
Harvard Crop Top / Oxford / L,4193,QUALIT,Clearance,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,9.34167,2,2
Harvard Crop Top / Oxford / M,4192,QUALIT,Clearance,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,9.03,2,2
Harvard Crop Top / Oxford / S,4191,QUALIT,Clearance,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,9.03,2,2
Harvard Crop Top / Oxford / XL,10848,QUALIT,Clearance,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,9.27,2,2
Harvard Dad Crest T-shirt / L,10640,,Clearance,MyU,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,11.97,1,2
Harvard Dad Crest T-shirt / M,10639,,Clearance,MyU,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,13.68,1,2
Harvard Dad Crest T-shirt / S,10638,,Clearance,MyU,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,12.44,1,2
Harvard Dad Crest T-shirt / XL,10641,,Clearance,MyU,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,13.68,1,2
Harvard Dad T-Shirt / Crimson / L,10803,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,-1,-4.62,4.62,0,0
Harvard Dad T-Shirt / Crimson / M,10802,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,-1,-4.96,4.96,0,0
Harvard Dad T-Shirt / Crimson / S,10801,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,4.68,0,0
Harvard Dad T-Shirt / Crimson / XL,10804,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,4.71,0,0
Harvard Dad T-Shirt / Crimson / XXL,10805,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,5.59,0,0
Harvard Dad Tee / L / Crimson,3724,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,3.72,4,4
Harvard Dad Tee / L / Oxford,368,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,3.72,4,2
Harvard Dad Tee / M / Crimson,3723,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,-2,-6.86,3.43,4,4
Harvard Dad Tee / M / Oxford,367,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,3.35,4,2
Harvard Dad Tee / S / Crimson,3722,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,1,3.58,3.58,4,4
Harvard Dad Tee / S / Oxford,366,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,4,4.44,1.11,0,0
Harvard Dad Tee / XL / Crimson,3725,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,3.72,3,2
Harvard Dad Tee / XL / Oxford,369,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,-1,-2.99,2.99,3,2
Harvard Dad Tee / XXL / Crimson,3726,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,5.6,2,2
Harvard Dad Tee / XXL / Oxford,370,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,3.03,2,2
Harvard Dog / Brown,10582,,5 Accessories,T-Shirt Bears,160 Accessories > Soft Toys,,Mt Auburn,5,48.66975,9.73395,7,7
Harvard Enamel Cufflinks / Chain,10140,,1 Heritage Collection,Smart Turnout,"060 Apparel > Belts, Ties, Cufflinks",,Mt Auburn,0,0,37.47,1,1
Harvard Enamel Cufflinks / T-Bar,10139,,1 Heritage Collection,Smart Turnout,"060 Apparel > Belts, Ties, Cufflinks",,Mt Auburn,-1,-36.44,36.44,1,1
Harvard Est. 1636 Hat / Crimson,11094,,2 Lifestyle Collection,Quality,030 Apparel > Hats,,Mt Auburn,3,17.1,5.7,0,0
Harvard Est. 1636 Hat / Navy,11093,,2 Lifestyle Collection,Quality,030 Apparel > Hats,,Mt Auburn,3,17.1,5.7,0,0
Harvard Etched Crest Shot Glass / Etched Crest,776,NORDIC,6 Drinkware,NORDIC,230 Drinkware > Glasses,,Mt Auburn,13,26.67301,2.05177,12,12
Harvard Extension School T-Shirt / L / Navy,10632,,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,0,0,0
Harvard Extension School T-Shirt / M / Navy,10631,,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,2,11.84,5.92,0,0
Harvard Extension School T-Shirt / S / Navy,10630,,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,0,0,0
Harvard Extension School T-Shirt / XL / Navy,10633,,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,5.92,0,0
Harvard Fabric Belt / L,10892,,1 Heritage Collection,Smart Turnout,"060 Apparel > Belts, Ties, Cufflinks",,Mt Auburn,0,0,40,0,0
Harvard Fabric Belt / M,10891,,1 Heritage Collection,Smart Turnout,"060 Apparel > Belts, Ties, Cufflinks",,Mt Auburn,0,0,40,0,0
Harvard Felt Pennant Magnet / Crimson,10999,,5 Accessories,Wincraft,140 Accessories > Magnets,,Mt Auburn,34,60.2072,1.7708,0,0
Harvard Fleece Crew / L / Crimson,386,OURAY,Clearance,Ouray,070 Apparel > Knit Sweaters,,Mt Auburn,0,0,22.36,1,2
Harvard Fleece Crew / L / Gray,10047,OURAY,Clearance,Ouray,070 Apparel > Knit Sweaters,,Mt Auburn,0,0,22.39,1,2
Harvard Fleece Crew / M / Crimson,4998,OURAY,Clearance,Ouray,070 Apparel > Knit Sweaters,,Mt Auburn,0,0,22.16,1,2
Harvard Fleece Crew / M / Gray,10046,OURAY,Clearance,Ouray,070 Apparel > Knit Sweaters,,Mt Auburn,0,0,22.39,1,2
Harvard Fleece Crew / S / Crimson,4997,OURAY,Clearance,Ouray,070 Apparel > Knit Sweaters,,Mt Auburn,0,0,22.43,1,2
Harvard Fleece Crew / S / Gray,10045,OURAY,Clearance,Ouray,070 Apparel > Knit Sweaters,,Mt Auburn,0,0,22.3,1,2
Harvard Fleece Crew / XL / Crimson,5000,OURAY,Clearance,Ouray,070 Apparel > Knit Sweaters,,Mt Auburn,0,0,22.42,1,2
Harvard Fleece Crew / XL / Gray,10048,OURAY,Clearance,Ouray,070 Apparel > Knit Sweaters,,Mt Auburn,0,0,22.39,1,2
Harvard Fleece Crew / XS / Crimson,10043,OURAY,Clearance,Ouray,070 Apparel > Knit Sweaters,,Mt Auburn,0,0,22.3,1,2
Harvard Fleece Crew / XS / Gray,10044,OURAY,Clearance,Ouray,070 Apparel > Knit Sweaters,,Mt Auburn,0,0,22.3,1,2
Harvard Fleece Crew / XXL / Crimson,387,OURAY,Clearance,Ouray,070 Apparel > Knit Sweaters,,Mt Auburn,0,0,24.51,1,2
Harvard Fleece Crew / XXL / Gray,10049,OURAY,Clearance,Ouray,070 Apparel > Knit Sweaters,,Mt Auburn,0,0,25.13,1,2
Harvard Fleece Quarter Zip / Navy / L,10502,,2 Lifestyle Collection,Ouray,023 Apparel > Sweatshirts > Zip,,Mt Auburn,0,0,21.82,1,2
Harvard Fleece Quarter Zip / Navy / M,10501,,2 Lifestyle Collection,Ouray,023 Apparel > Sweatshirts > Zip,,Mt Auburn,0,0,21.82,1,2
Harvard Fleece Quarter Zip / Navy / S,10500,,2 Lifestyle Collection,Ouray,023 Apparel > Sweatshirts > Zip,,Mt Auburn,1,18.7,18.7,1,2
Harvard Fleece Quarter Zip / Navy / XL,10503,,2 Lifestyle Collection,Ouray,023 Apparel > Sweatshirts > Zip,,Mt Auburn,0,0,18.7,1,2
Harvard Fleece Quarter Zip / Navy / XS,10499,,2 Lifestyle Collection,Ouray,023 Apparel > Sweatshirts > Zip,,Mt Auburn,-1,-18.7,18.7,1,2
Harvard Folder / Black,10051,ROARIN,5 Accessories,Roaring Springs,130 Accessories > Stationery,,Mt Auburn,21,23.55843,1.12183,6,8
Harvard Folder / Crimson,3839,ROARIN,5 Accessories,Roaring Springs,130 Accessories > Stationery,,Mt Auburn,4,4.5508,1.1377,6,8
Harvard Folder / Silver,11254,ROARIN,5 Accessories,Roaring Springs,130 Accessories > Stationery,,Mt Auburn,0,0,0.97,0,0
Harvard Football T-shirt / S,11161,,,,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,0,0,0
Harvard Footed Romper / 0-3M / Crimson / Solid,10547,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,Mt Auburn,-1,-12.99,12.99,0,0
Harvard Footed Romper / 0-3M / Crimson / Striped,10918,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,Mt Auburn,0,0,12.74,0,0
Harvard Footed Romper / 3-6M / Crimson / Solid,10548,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,Mt Auburn,0,0,12.61,0,0
Harvard Footed Romper / 3-6M / Crimson / Striped,10919,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,Mt Auburn,0,0,12.74,0,0
Harvard Footed Romper / 6-9M / Crimson / Solid,10549,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,Mt Auburn,0,0,12.27,0,0
Harvard Footed Romper / 6-9M / Crimson / Striped,10920,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,Mt Auburn,2,23.26064,11.63032,0,0
Harvard Future Freshman Shirt / Oxford / YL,658,FREEDM,"7 Youth, Toddler, Infant",FREEDOM,"010 Apparel > T-shirts, Tanks",,Mt Auburn,6,24,4,2,2
Harvard Future Freshman Shirt / Oxford / YM,657,FREEDM,"7 Youth, Toddler, Infant",FREEDOM,"010 Apparel > T-shirts, Tanks",,Mt Auburn,9,36,4,2,2
Harvard Future Freshman Shirt / Oxford / YS,656,FREEDM,"7 Youth, Toddler, Infant",FREEDOM,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,4,2,2
Harvard Future Freshman Shirt / Oxford / YXS,655,FREEDM,"7 Youth, Toddler, Infant",FREEDOM,"010 Apparel > T-shirts, Tanks",,Mt Auburn,10,40,4,2,2
Harvard Future Freshman Shirt / Pink / YL,666,FREEDM,"7 Youth, Toddler, Infant",FREEDOM,"010 Apparel > T-shirts, Tanks",,Mt Auburn,5,20,4,2,2
Harvard Future Freshman Shirt / Pink / YM,665,FREEDM,"7 Youth, Toddler, Infant",FREEDOM,"010 Apparel > T-shirts, Tanks",,Mt Auburn,7,28,4,2,2
Harvard Future Freshman Shirt / Pink / YS,664,FREEDM,"7 Youth, Toddler, Infant",FREEDOM,"010 Apparel > T-shirts, Tanks",,Mt Auburn,1,4,4,2,2
Harvard Future Freshman Shirt / Pink / YXS,663,FREEDM,"7 Youth, Toddler, Infant",FREEDOM,"010 Apparel > T-shirts, Tanks",,Mt Auburn,5,20,4,2,2
Harvard Generic Grad School Frame,2730,UFRAME,Large Purchases,University Frames,"400 Frames, Rings, Chairs, Lamps",,Mt Auburn,0,0,79.96,0,0
Harvard Golf Hat / White,11158,,4 Fall 2017 Collection,Quality,030 Apparel > Hats,,Mt Auburn,7,45.44841,6.49263,0,0
Harvard Graduate School of Education Frame,10064,,Large Purchases,University Frames,"400 Frames, Rings, Chairs, Lamps",,Mt Auburn,0,0,0,0,0
Harvard Graduate School of Education Hooded Sweatshirt / Crimson / L,3892,QUALIT,Graduate Schools,Quality,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,0,0,15.01,0,0
Harvard Graduate School of Education Hooded Sweatshirt / Crimson / M,3891,QUALIT,Graduate Schools,Quality,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,0,0,15.01,0,0
Harvard Graduate School of Education Hooded Sweatshirt / Crimson / S,3890,QUALIT,Graduate Schools,Quality,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,0,0,15.05,0,0
Harvard Graduate School of Education Hooded Sweatshirt / Crimson / XL,3893,QUALIT,Graduate Schools,Quality,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,0,0,15.21,0,0
Harvard Graduate School of Education Hooded Sweatshirt / Crimson / XXL,4071,QUALIT,Graduate Schools,Quality,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,0,0,19.93,0,0
Harvard Graduate School of Education Ladies  V-neck / Blue / L,10693,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,0,0,0
Harvard Graduate School of Education Ladies  V-neck / Blue / M,10692,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,5.5,0,0
Harvard Graduate School of Education Ladies  V-neck / Blue / S,10691,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,5.5,0,0
Harvard Graduate School of Education Ladies  V-neck / Blue / XL,10694,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,5.5,0,0
Harvard Graduate School of Education Ladies  V-neck / Blue / XXL,10715,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,5.5,0,0
Harvard Graduate School of Education Ladies  V-neck / Red / L,10697,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,5.5,0,0
Harvard Graduate School of Education Ladies  V-neck / Red / M,10696,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,5.5,0,0
Harvard Graduate School of Education Ladies  V-neck / Red / S,10695,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,5.5,0,0
Harvard Graduate School of Education Ladies  V-neck / Red / XL,10698,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,5.5,0,0
Harvard Graduate School of Education Ladies  V-neck / Red / XXL,10716,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,5.5,0,0
Harvard Graduate School of Education Long Sleeve T-Shirt / Crimson / L,10701,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,4.99,0,0
Harvard Graduate School of Education Long Sleeve T-Shirt / Crimson / M,10700,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,4.99,0,0
Harvard Graduate School of Education Long Sleeve T-Shirt / Crimson / S,10699,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,0,0,0
Harvard Graduate School of Education Long Sleeve T-Shirt / Crimson / XL,10702,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,4.99,0,0
Harvard Graduate School of Education Long Sleeve T-Shirt / Crimson / XXL,10703,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,4.99,0,0
Harvard Graduate School of Education Mug / White,4054,,6 Drinkware,RFSJ,210 Drinkware > Mugs,,Mt Auburn,0,0,3.53,0,0
Harvard Graduate School of Education Shot Glass,4030,QUALIT,6 Drinkware,Quality,230 Drinkware > Glasses,,Mt Auburn,0,0,6.17,0,0
Harvard Graduate School of Education T-Shirt / Crimson / L,4486,,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,0,0,0
Harvard Graduate School of Education T-Shirt / Crimson / M,4485,,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,0,0,0
Harvard Graduate School of Education T-Shirt / Crimson / S,4484,,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,0,0,0
Harvard Graduate School of Education T-Shirt / Crimson / XL,4487,,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,0,0,0
Harvard Graduate School of Education T-Shirt / Oxford / L,4494,,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,0,0,0
Harvard Graduate School of Education T-Shirt / Oxford / M,4493,,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,0,0,0
Harvard Graduate School of Education T-Shirt / Oxford / S,4492,,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,0,0,0
Harvard Graduate School of Education T-Shirt / Oxford / XL,4495,,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,0,0,0
Harvard Graduate School of Education Tie / Crimson,10649,,Graduate Schools,Global Neckwear,"060 Apparel > Belts, Ties, Cufflinks",,Mt Auburn,0,0,21,0,0
Harvard Graduate School of Education Tie / Navy,10650,,Graduate Schools,Global Neckwear,"060 Apparel > Belts, Ties, Cufflinks",,Mt Auburn,0,0,21,0,0
Harvard Graduate School of Education Triblend T-shirt / Crimson / L,10740,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,5,0,0
Harvard Graduate School of Education Triblend T-shirt / Crimson / M,10739,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,5,0,0
Harvard Graduate School of Education Triblend T-shirt / Crimson / S,10738,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,5,0,0
Harvard Graduate School of Education Triblend T-shirt / Crimson / XL,10741,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,5,0,0
Harvard Grandma T-Shirt / Crimson / L,10963,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,6.42,0,0
Harvard Grandma T-Shirt / Crimson / M,10962,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,2,12.84,6.42,0,0
Harvard Grandma T-Shirt / Crimson / S,10961,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,6.42,0,0
Harvard Grandma T-Shirt / Crimson / XL,10964,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,6.42,0,0
Harvard Grandpa T-Shirt / Crimson / L,10967,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,6.42,0,0
Harvard Grandpa T-Shirt / Crimson / M,10966,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,6.42,0,0
Harvard Grandpa T-Shirt / Crimson / S,10965,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,6.42,0,0
Harvard Grandpa T-Shirt / Crimson / XL,10968,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,6.46,0,0
Harvard H Brim Hat / Crimson,11160,,4 Fall 2017 Collection,Quality,030 Apparel > Hats,,Mt Auburn,1,6.49,6.49,0,0
Harvard H Infant Onesie / Blue / 18M,10311,,"7 Youth, Toddler, Infant",Quality,"080 Apparel > Onesies, Infantwear",,Mt Auburn,3,14.45136,4.81712,1,2
Harvard H Infant Onesie / Blue / 24M,10312,,"7 Youth, Toddler, Infant",Quality,"080 Apparel > Onesies, Infantwear",,Mt Auburn,0,0,4.81218,1,2
Harvard H Infant Onesie / Blue / 3-6M,10309,,"7 Youth, Toddler, Infant",Quality,"080 Apparel > Onesies, Infantwear",,Mt Auburn,4,19.95316,4.98829,1,2
Harvard H Infant Onesie / Blue / 9-12M,10310,,"7 Youth, Toddler, Infant",Quality,"080 Apparel > Onesies, Infantwear",,Mt Auburn,8,38.2732,4.78415,1,2
Harvard H Infant Onesie / Blue / Newborn,10308,,"7 Youth, Toddler, Infant",Quality,"080 Apparel > Onesies, Infantwear",,Mt Auburn,2,9.81126,4.90563,2,2
Harvard H Infant Onesie / Crimson / 18M,3279,,"7 Youth, Toddler, Infant",Quality,"080 Apparel > Onesies, Infantwear",,Mt Auburn,1,3.62018,3.62018,1,2
Harvard H Infant Onesie / Crimson / 24M,3280,,"7 Youth, Toddler, Infant",Quality,"080 Apparel > Onesies, Infantwear",,Mt Auburn,0,0,4.97019,1,2
Harvard H Infant Onesie / Crimson / 3-6M,3277,,"7 Youth, Toddler, Infant",Quality,"080 Apparel > Onesies, Infantwear",,Mt Auburn,1,3.62019,3.62019,1,2
Harvard H Infant Onesie / Crimson / 9-12M,3278,,"7 Youth, Toddler, Infant",Quality,"080 Apparel > Onesies, Infantwear",,Mt Auburn,4,19.98,4.995,1,2
Harvard H Infant Onesie / Crimson / Newborn,3276,,"7 Youth, Toddler, Infant",Quality,"080 Apparel > Onesies, Infantwear",,Mt Auburn,-2,-9.94038,4.97019,1,2
Harvard H Keychain / Crimson,10997,,5 Accessories,Wincraft,110 Accessories > Keychains,,Mt Auburn,0,0,2.49037,0,0
Harvard H Magnet Clip / Crimson,11000,,5 Accessories,Pin Badge Maker Company,140 Accessories > Magnets,,Mt Auburn,10,8.2,0.82,0,0
Harvard H Shield Pin / Crimson,882,,5 Accessories,Pin Badge Maker Company,120 Accessories > Pins,,Mt Auburn,1,0.56033,0.56033,0,0
Harvard H Spinner Keychain / Crimson / White,10998,,5 Accessories,Wincraft,110 Accessories > Keychains,,Mt Auburn,9,34.02711,3.78079,0,0
Harvard Henley / Ivory / L,11042,,4 Fall 2017 Collection,Ouray,"010 Apparel > T-shirts, Tanks",,Mt Auburn,2,37.14664,18.57332,0,0
Harvard Henley / Ivory / M,11041,,4 Fall 2017 Collection,Ouray,"010 Apparel > T-shirts, Tanks",,Mt Auburn,2,37.1258,18.5629,0,0
Harvard Henley / Ivory / S,11040,,4 Fall 2017 Collection,Ouray,"010 Apparel > T-shirts, Tanks",,Mt Auburn,4,74.3298,18.58245,0,0
Harvard Henley / Ivory / XL,11043,,4 Fall 2017 Collection,Ouray,"010 Apparel > T-shirts, Tanks",,Mt Auburn,2,37.6176,18.8088,0,0
Harvard Henley / Ivory / XS,11039,,4 Fall 2017 Collection,Ouray,"010 Apparel > T-shirts, Tanks",,Mt Auburn,9,167.47524,18.60836,0,0
Harvard Heritage Scarf / Crimson,11182,,1 Heritage Collection,Smart Turnout,090 Apparel > Other,,Mt Auburn,0,0,42,0,0
Harvard Hockey Applique Sweatshirt / Charcoal / L,10606,,3 Classic Collection,Bay State Apparel,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,2,31,15.5,1,2
Harvard Hockey Applique Sweatshirt / Charcoal / M,10605,,3 Classic Collection,Bay State Apparel,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,2,31,15.5,1,2
Harvard Hockey Applique Sweatshirt / Charcoal / S,10604,,3 Classic Collection,Bay State Apparel,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,2,31,15.5,1,2
Harvard Hockey Applique Sweatshirt / Charcoal / XL,10607,,3 Classic Collection,Bay State Apparel,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,2,30.91512,15.45756,1,2
Harvard Hockey Applique Sweatshirt / Charcoal / XS,10598,,3 Classic Collection,Bay State Apparel,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,-3,-46.5,15.5,1,2
Harvard Hockey Applique Sweatshirt / Crimson / L,10747,,3 Classic Collection,Bay State Apparel,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,3,46.5,15.5,0,0
Harvard Hockey Applique Sweatshirt / Crimson / M,10746,,3 Classic Collection,Bay State Apparel,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,7,108.5,15.5,0,0
Harvard Hockey Applique Sweatshirt / Crimson / S,10745,,3 Classic Collection,Bay State Apparel,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,1,15.5,15.5,0,0
