Product,SKU,Supplier Code,Brand,Supplier,Type,Tag,Outlet,Current Stock,Stock Value,Item Value,Reorder Point,Reorder Amount
Harvard Hooded Arc Sweatshirt / Oxford / S,1950,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,Basement,55,568.7638,10.34116,24,0
Harvard Hooded Arc Sweatshirt / Oxford / XL,597,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,Basement,64,653.41056,10.20954,12,0
Harvard Hooded Arc Sweatshirt / Oxford / XXL,598,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,Basement,4,53,13.25,12,0
Harvard Hooded Crest Sweatshirt / Crimson / L,3699,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,Basement,-9,-70.57863,7.84207,24,0
Harvard Hooded Crest Sweatshirt / Crimson / M,3698,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,Basement,84,923.36496,10.99244,24,0
Harvard Hooded Crest Sweatshirt / Crimson / S,3697,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,Basement,45,488.69685,10.85993,24,0
Harvard Hooded Crest Sweatshirt / Crimson / XL,3700,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,Basement,7,76.08384,10.86912,24,0
Harvard Hooded Crest Sweatshirt / Crimson / XXL,3701,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,Basement,16,183.18704,11.44919,12,0
Harvard Hooded Crest Sweatshirt / Navy / L,4048,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,Basement,20,217.1384,10.85692,24,0
Harvard Hooded Crest Sweatshirt / Navy / M,4047,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,Basement,-22,-238.5944,10.8452,24,0
Harvard Hooded Crest Sweatshirt / Navy / S,4046,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,Basement,24,261.57192,10.89883,24,0
Harvard Hooded Crest Sweatshirt / Navy / XL,4049,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,Basement,19,209.92359,11.04861,24,0
Harvard Hooded Crest Sweatshirt / Navy / XXL,4056,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,Basement,20,227.0924,11.35462,12,0
Harvard Hooded Crest Sweatshirt / Oxford / L,3694,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,Basement,74,772.57924,10.44026,24,0
Harvard Hooded Crest Sweatshirt / Oxford / M,3693,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,Basement,72,739.94904,10.27707,24,0
Harvard Hooded Crest Sweatshirt / Oxford / S,3692,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,Basement,-16,-169.1,10.56875,24,0
Harvard Hooded Crest Sweatshirt / Oxford / XL,3695,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,Basement,5,50.47145,10.09429,24,0
Harvard Hooded Crest Sweatshirt / Oxford / XXL,3696,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,Basement,2,25.1,12.55,12,0
Harvard Kennedy School Executive Education Jacket / L / Men's,10723,,Graduate Schools,THS Custom Orders,050 Apparel > Jackets,,Basement,0,0,65,0,0
Harvard Kennedy School Executive Education Jacket / L / Women's,10729,,Graduate Schools,THS Custom Orders,050 Apparel > Jackets,,Basement,0,0,65,0,0
Harvard Kennedy School Executive Education Jacket / M / Men's,10722,,Graduate Schools,THS Custom Orders,050 Apparel > Jackets,,Basement,0,0,65,0,0
Harvard Kennedy School Executive Education Jacket / M / Women's,10728,,Graduate Schools,THS Custom Orders,050 Apparel > Jackets,,Basement,0,0,65,0,0
Harvard Kennedy School Executive Education Jacket / S / Men's,10721,,Graduate Schools,THS Custom Orders,050 Apparel > Jackets,,Basement,2,130,65,3,6
Harvard Kennedy School Executive Education Jacket / S / Women's,10727,,Graduate Schools,THS Custom Orders,050 Apparel > Jackets,,Basement,0,0,65,0,0
Harvard Kennedy School Executive Education Jacket / XL / Men's,10724,,Graduate Schools,THS Custom Orders,050 Apparel > Jackets,,Basement,0,0,65,0,0
Harvard Kennedy School Executive Education Jacket / XL / Women's,10730,,Graduate Schools,THS Custom Orders,050 Apparel > Jackets,,Basement,0,0,65,0,0
Harvard Kennedy School Executive Education Jacket / XS / Women's,10726,,Graduate Schools,THS Custom Orders,050 Apparel > Jackets,,Basement,0,0,65,0,0
Harvard Kennedy School Executive Education Jacket / XXL / Men's,10725,,Graduate Schools,THS Custom Orders,050 Apparel > Jackets,,Basement,0,0,65,0,0
Harvard Kennedy School Of Government Barrel Pen / KSG,612,ARTS A,Graduate Schools,Arts & Cards,130 Accessories > Stationery,,Basement,404,601.96,1.49,50,0
Harvard Kennedy School of Government Cordial Shooter / JFK Shield,644,NORDIC,Graduate Schools,NORDIC,230 Drinkware > Glasses,,Basement,236,790.71092,3.35047,36,0
Harvard Kennedy School of Government Mug / White,3552,,Graduate Schools,RFSJ,210 Drinkware > Mugs,,Basement,81,320.41251,3.95571,24,72
Harvard Kennedy School of Government T-Shirt / L / Crimson,529,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Basement,63,210.29337,3.33799,24,0
Harvard Kennedy School of Government T-Shirt / L / Oxford,541,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Basement,54,165.63312,3.06728,0,0
Harvard Kennedy School of Government T-Shirt / M / Crimson,528,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Basement,35,118.1614,3.37604,24,0
Harvard Kennedy School of Government T-Shirt / M / Oxford,540,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Basement,16,49.23696,3.07731,24,0
Harvard Kennedy School of Government T-Shirt / S / Crimson,527,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Basement,16,52.62624,3.28914,24,0
Harvard Kennedy School of Government T-Shirt / S / Crimson,1,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Basement,0,0,4.43,0,0
Harvard Kennedy School of Government T-Shirt / S / Oxford,539,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Basement,24,73.89408,3.07892,0,0
Harvard Kennedy School of Government T-Shirt / XL / Crimson,530,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Basement,42,141.5967,3.37135,24,0
Harvard Kennedy School of Government T-Shirt / XL / Oxford,542,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Basement,26,80.77264,3.10664,24,0
Harvard Kennedy School of Government T-Shirt / XXL / Crimson,531,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Basement,0,0,4.70093,12,0
Harvard Kennedy School of Government T-Shirt / XXL / Oxford,543,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Basement,41,180.77884,4.40924,12,0
Harvard Kennedy School Pin / Crimson,871,,5 Accessories,Pin Badge Maker Company,120 Accessories > Pins,,Basement,1117,603.54861,0.54033,0,0
Harvard Kennedy School Polo / L / Black,2646,EEP,Clearance,Velocity,"010 Apparel > T-shirts, Tanks",,Basement,2,36.02,18.01,10,0
Harvard Kennedy School Polo / L / Crimson,734,EEP,Clearance,Velocity,"010 Apparel > T-shirts, Tanks",,Basement,0,0,18.01,0,0
Harvard Kennedy School Polo / M / Black,2645,EEP,Clearance,Velocity,"010 Apparel > T-shirts, Tanks",,Basement,0,0,19.35,0,0
Harvard Kennedy School Polo / M / Crimson,733,EEP,Clearance,Velocity,"010 Apparel > T-shirts, Tanks",,Basement,0,0,19.35,0,0
Harvard Kennedy School Polo / S / Black,2644,EEP,Clearance,Velocity,"010 Apparel > T-shirts, Tanks",,Basement,0,0,18.01,0,0
Harvard Kennedy School Polo / S / Crimson,732,EEP,Clearance,Velocity,"010 Apparel > T-shirts, Tanks",,Basement,1,18.01,18.01,0,0
Harvard Kennedy School Polo / XL / Black,2647,EEP,Clearance,Velocity,"010 Apparel > T-shirts, Tanks",,Basement,1,18.01,18.01,10,0
Harvard Kennedy School Polo / XL / Crimson,735,EEP,Clearance,Velocity,"010 Apparel > T-shirts, Tanks",,Basement,0,0,18.01,0,0
Harvard Kennedy School Polo / XXL / Black,3042,EEP,Clearance,Velocity,"010 Apparel > T-shirts, Tanks",,Basement,-1,-16.82,16.82,10,0
Harvard Kennedy School Polo / XXL / Crimson,736,EEP,Clearance,Velocity,"010 Apparel > T-shirts, Tanks",,Basement,0,0,16.82,10,0
Harvard Kennedy School Tie / Crimson,10647,,Graduate Schools,Global Neckwear,"060 Apparel > Belts, Ties, Cufflinks",,Basement,0,0,23.1,0,0
Harvard Kennedy School Tie / Navy,10648,,Graduate Schools,Global Neckwear,"060 Apparel > Belts, Ties, Cufflinks",,Basement,0,0,23.31,0,0
Harvard Key Fob / Crimson,10071,,5 Accessories,Smathers and Branson,110 Accessories > Keychains,,Basement,0,0,12.37441,0,0
Harvard Lacrosse T-shirt / L / Oxford,10530,,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Basement,0,0,10,0,0
Harvard Lacrosse T-shirt / M / Oxford,10529,,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Basement,0,0,4.33,0,0
Harvard Lacrosse T-shirt / S / Oxford,10512,,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Basement,0,0,10,0,0
Harvard Lacrosse T-shirt / XL / Oxford,10531,,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Basement,0,0,5.24286,0,0
Harvard Ladies Athletic Shorts / Maroon / L,10495,,4 Fall 2017 Collection,Quality,040 Apparel > Pants and Shorts,,Basement,35,442.5946,12.64556,0,0
Harvard Ladies Athletic Shorts / Maroon / M,10494,,4 Fall 2017 Collection,Quality,040 Apparel > Pants and Shorts,,Basement,78,986.35368,12.64556,0,0
Harvard Ladies Athletic Shorts / Maroon / S,10493,,4 Fall 2017 Collection,Quality,040 Apparel > Pants and Shorts,,Basement,77,973.70812,12.64556,0,0
Harvard Ladies Athletic Shorts / Maroon / XL,10496,,4 Fall 2017 Collection,Quality,040 Apparel > Pants and Shorts,,Basement,27,303.04638,11.22394,0,0
Harvard Ladies Crest T-Shirt / Crimson / L,3142,COMPRI,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,106,238.82224,2.25304,24,0
Harvard Ladies Crest T-Shirt / Crimson / M,3141,COMPRI,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,11,22.89562,2.08142,24,0
Harvard Ladies Crest T-Shirt / Crimson / S,3140,COMPRI,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,64,133.32032,2.08313,24,0
Harvard Ladies Crest T-Shirt / Crimson / XL,3337,COMPRI,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,2,10.05798,5.02899,12,0
Harvard Ladies Crest T-Shirt / Oxford / L,3775,COMPRI,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,8,39.04,4.88,24,0
Harvard Ladies Crest T-Shirt / Oxford / M,3774,COMPRI,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,16,33.28,2.08,24,0
Harvard Ladies Crest T-Shirt / Oxford / S,3773,COMPRI,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,13,27.04,2.08,24,0
Harvard Ladies Crest T-Shirt / Oxford / XL,3776,COMPRI,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,34,191.41286,5.62979,12,0
Harvard Ladies Crest T-Shirt / Pink / L,3771,COMPRI,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,49,233.4507,4.7643,24,0
Harvard Ladies Crest T-Shirt / Pink / M,3770,COMPRI,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,31,64.52402,2.08142,24,0
Harvard Ladies Crest T-Shirt / Pink / S,3769,COMPRI,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,19,39.52,2.08,24,0
Harvard Ladies Crest T-Shirt / Pink / XL,3772,COMPRI,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,38,184.75448,4.86196,12,0
Harvard Ladies Crest TriBlend / Crimson / L,11195,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,30,172.95,5.765,0,0
Harvard Ladies Crest TriBlend / Crimson / M,11194,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,20,115.3,5.765,0,0
Harvard Ladies Crest TriBlend / Crimson / S,11193,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,8,46.12,5.765,0,0
Harvard Ladies Crest TriBlend / Crimson / XL,11196,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,19,106.80109,5.62111,0,0
Harvard Ladies Crest TriBlend / Oxford / L,10981,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,50,242.893,4.85786,0,0
Harvard Ladies Crest TriBlend / Oxford / M,10980,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,43,205.34306,4.77542,0,0
Harvard Ladies Crest TriBlend / Oxford / S,10979,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,35,167.56355,4.78753,0,0
Harvard Ladies Crest TriBlend / Oxford / XL,10982,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,18,86.8068,4.8226,0,0
Harvard Ladies Crest TriBlend / Oxford / XS,10978,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,41,197.60729,4.81969,0,0
Harvard Ladies Designer Tee  / White / L,10986,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,4,22.35452,5.58863,0,0
Harvard Ladies Designer Tee  / White / M,10985,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,-1,-5.59,5.59,0,0
Harvard Ladies Designer Tee  / White / S,10984,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,-1,-5.59,5.59,0,0
Harvard Ladies Designer Tee  / White / XL,10987,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,0,0,5.58951,0,0
Harvard Ladies Designer Tee  / White / XS,10983,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,0,0,5.58802,0,0
Harvard Ladies Flannel Pants / Crimson / L,11241,,4 Fall 2017 Collection,Concepts Sport,040 Apparel > Pants and Shorts,,Basement,19,258.67873,13.61467,0,0
Harvard Ladies Flannel Pants / Crimson / M,11240,,4 Fall 2017 Collection,Concepts Sport,040 Apparel > Pants and Shorts,,Basement,28,381.2564,13.6163,0,0
Harvard Ladies Flannel Pants / Crimson / S,11239,,4 Fall 2017 Collection,Concepts Sport,040 Apparel > Pants and Shorts,,Basement,10,136.1639,13.61639,0,0
Harvard Ladies Flannel Pants / Crimson / XL,11242,,4 Fall 2017 Collection,Concepts Sport,040 Apparel > Pants and Shorts,,Basement,8,108.93112,13.61639,0,0
Harvard Ladies Relaxed Long Sleeve / Crimson / L,11188,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,11,118.35362,10.75942,0,0
Harvard Ladies Relaxed Long Sleeve / Crimson / M,11186,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,28,300.23084,10.72253,0,0
Harvard Ladies Relaxed Long Sleeve / Crimson / S,11184,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,26,278.78578,10.72253,0,0
Harvard Ladies Relaxed Long Sleeve / Crimson / XL,11190,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,5,53.71195,10.74239,0,0
Harvard Ladies Relaxed Long Sleeve / Navy / L,11189,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,11,119.65206,10.87746,0,0
Harvard Ladies Relaxed Long Sleeve / Navy / M,11187,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,15,160.9929,10.73286,0,0
Harvard Ladies Relaxed Long Sleeve / Navy / S,11185,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,22,236.19464,10.73612,0,0
Harvard Ladies Relaxed Long Sleeve / Navy / XL,11191,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,0,0,10.72253,0,0
Harvard Lanyard / Crimson,847,QUALIT,5 Accessories,Quality,180 Accessories > Other,,Basement,605,939.4803,1.55286,200,0
Harvard Laptop Decal / Athletic H,10278,,Clearance,"GloDesign, Inc.",180 Accessories > Other,,Basement,0,0,10,0,0
Harvard Laptop Decal / Crest,10277,,Clearance,"GloDesign, Inc.",180 Accessories > Other,,Basement,0,0,1.78,0,0
Harvard Laptop Decal / HBS,10384,,Clearance,"GloDesign, Inc.",180 Accessories > Other,,Basement,0,0,3.23059,0,0
Harvard Laptop Decal / HLS,10383,,Clearance,"GloDesign, Inc.",180 Accessories > Other,,Basement,0,0,1.78,0,0
Harvard Law School Barrel Pen / White,614,ARTS A,Graduate Schools,Arts & Cards,130 Accessories > Stationery,,Basement,268,391.28,1.46,50,0
Harvard Law School T-Shirt / L / Crimson,2614,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Basement,3,9.48393,3.16131,24,0
Harvard Law School T-Shirt / L / Oxford,937,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Basement,4,11.52524,2.88131,24,0
Harvard Law School T-Shirt / M / Crimson,2613,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Basement,5,15.80655,3.16131,24,0
Harvard Law School T-Shirt / M / Oxford,936,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Basement,1,2.88131,2.88131,24,0
Harvard Law School T-Shirt / S / Crimson,2612,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Basement,9,28.45179,3.16131,24,0
Harvard Law School T-Shirt / S / Oxford,935,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Basement,5,14.40655,2.88131,24,0
Harvard Law School T-Shirt / XL / Crimson,2615,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Basement,5,15.80655,3.16131,24,0
Harvard Law School T-Shirt / XL / Oxford,938,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Basement,5,14.40655,2.88131,24,0
Harvard Law School T-Shirt / XXL / Crimson,2616,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Basement,2,9.60262,4.80131,12,0
Harvard Law School T-Shirt / XXL / Oxford,940,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Basement,0,0,4.506,12,0
Harvard Lax Pinnie,10435,,,,,,Basement,-7,0,0,0,0
Harvard Leather Keychain / Brown,1688,LXG,5 Accessories,LXG,110 Accessories > Keychains,,Basement,31,136.25833,4.39543,50,0
Harvard Long Sleeve T-Shirt / Crimson / L,10611,,3 Classic Collection,Bay State Apparel,"010 Apparel > T-shirts, Tanks",,Basement,18,135,7.5,6,12
Harvard Long Sleeve T-Shirt / Crimson / M,10610,,3 Classic Collection,Bay State Apparel,"010 Apparel > T-shirts, Tanks",,Basement,35,262.5,7.5,6,24
Harvard Long Sleeve T-Shirt / Crimson / S,10609,,3 Classic Collection,Bay State Apparel,"010 Apparel > T-shirts, Tanks",,Basement,33,247.5,7.5,6,24
Harvard Long Sleeve T-Shirt / Crimson / XL,10612,,3 Classic Collection,Bay State Apparel,"010 Apparel > T-shirts, Tanks",,Basement,33,247.66401,7.50497,6,12
Harvard Luggage Tag / Athletic H,10376,,Clearance,"GloDesign, Inc.",180 Accessories > Other,,Basement,0,0,10,0,0
Harvard Luggage Tag / Black,10275,,Clearance,"GloDesign, Inc.",180 Accessories > Other,,Basement,0,0,10,0,0
Harvard Luggage Tag / Crest gold,10274,,Clearance,"GloDesign, Inc.",180 Accessories > Other,,Basement,0,0,10,0,0
Harvard Luggage Tag / Crest red,10273,,Clearance,"GloDesign, Inc.",180 Accessories > Other,,Basement,0,0,10,0,0
Harvard Luggage Tag / HBS,10377,,Clearance,"GloDesign, Inc.",180 Accessories > Other,,Basement,0,0,10,0,0
Harvard Luggage Tag / HLS,10378,,Clearance,"GloDesign, Inc.",180 Accessories > Other,,Basement,-2,-10.21556,5.10778,0,0
Harvard Magnet Set / Crimson,10994,,5 Accessories,Wincraft,140 Accessories > Magnets,,Basement,14,39.49134,2.82081,0,0
Harvard Medical School T-Shirt / L / Crimson,10,QUALIT,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,Basement,5,19.15165,3.83033,24,0
Harvard Medical School T-Shirt / M / Crimson,9,QUALIT,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,Basement,3,11.61762,3.87254,24,0
Harvard Medical School T-Shirt / S / Crimson,8,QUALIT,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,Basement,0,0,3.82358,24,0
Harvard Medical School T-Shirt / XL / Crimson,11,QUALIT,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,Basement,5,19.06145,3.81229,24,0
Harvard Medical School T-Shirt / XXL / Crimson,12,QUALIT,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,Basement,2,9.61292,4.80646,12,0
Harvard Mens Flannel Pants / L,11257,,2 Lifestyle Collection,Concepts Sport,040 Apparel > Pants and Shorts,,Basement,0,0,13.68372,0,0
Harvard Mens Flannel Pants / M,11256,,2 Lifestyle Collection,Concepts Sport,040 Apparel > Pants and Shorts,,Basement,5,68.4186,13.68372,0,0
Harvard Mens Flannel Pants / S,11255,,2 Lifestyle Collection,Concepts Sport,040 Apparel > Pants and Shorts,,Basement,13,177.88836,13.68372,0,0
Harvard Mens Flannel Pants / XL,11258,,2 Lifestyle Collection,Concepts Sport,040 Apparel > Pants and Shorts,,Basement,-1,-13.68372,13.68372,0,0
Harvard Mom T-shirt / Crimson / L,10799,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,-2,-9.02,4.51,0,0
Harvard Mom T-shirt / Crimson / M,10798,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,0,0,4.44,0,0
Harvard Mom T-shirt / Crimson / S,10797,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,67,328.12245,4.89735,0,0
Harvard Mom T-shirt / Crimson / XL,10800,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,-1,-4.61,4.61,0,0
Harvard Mom Tee / L / Crimson,380,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Basement,-1,-3.62,3.62,36,0
Harvard Mom Tee / L / Oxford,2428,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Basement,0,0,3.21,0,0
Harvard Mom Tee / M / Crimson,379,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Basement,0,0,3.62,0,0
Harvard Mom Tee / M / Oxford,2427,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Basement,-1,-3.62,3.62,36,0
Harvard Mom Tee / S / Crimson,374,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Basement,-1,-2.9,2.9,0,0
Harvard Mom Tee / S / Oxford,371,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Basement,0,0,3.24,0,0
Harvard Mom Tee / XL / Crimson,383,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Basement,0,0,3.98,0,0
Harvard Mom Tee / XL / Oxford,381,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Basement,21,64.68,3.08,24,0
Harvard Mom Tee / XXL / Crimson,384,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Basement,7,91.14,13.02,12,0
Harvard Mom Tee / XXL / Oxford,382,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Basement,34,185.98,5.47,12,0
Harvard Mug / White,829,,6 Drinkware,RFSJ,210 Drinkware > Mugs,,Basement,0,0,3.41663,36,72
Harvard Notebook / Crimson,3841,ROARIN,5 Accessories,Roaring Springs,130 Accessories > Stationery,,Basement,8,14.19768,1.77471,100,0
Harvard Overalls / Crimson / 12M,10941,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,Basement,14,156.28256,11.16304,0,0
Harvard Overalls / Crimson / 18M,10942,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,Basement,19,210.43868,11.07572,0,0
Harvard Overalls / Crimson / 24M,10943,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,Basement,12,132.90864,11.07572,0,0
Harvard Overalls / Crimson / 2T,10944,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,Basement,16,177.21152,11.07572,0,0
Harvard Overalls / Crimson / 3T,10945,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,Basement,11,122.79344,11.16304,0,0
Harvard Overalls / Crimson / 4T,10946,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,Basement,19,239.29227,12.59433,0,0
Harvard Panda Bear /,10478,,5 Accessories,T-Shirt Bears,160 Accessories > Soft Toys,,Basement,25,179.99625,7.19985,0,0
Harvard Pencil / 6pk Pencil Pack / Crimson,10118,,5 Accessories,Pin Badge Maker Company,130 Accessories > Stationery,,Basement,0,0,2.612,100,0
Harvard Pencil / Single / Crimson,10117,,5 Accessories,Pin Badge Maker Company,130 Accessories > Stationery,,Basement,18939,1071.9474,0.0566,200,0
Harvard Performance T-shirt / L / Charcoal,10475,,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Basement,5,29.2182,5.84364,0,0
Harvard Performance T-shirt / M / Charcoal,10474,,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Basement,36,163.8486,4.55135,0,0
Harvard Performance T-shirt / S / Charcoal,10473,,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Basement,7,43.435,6.205,0,0
Harvard Performance T-shirt / XL / Charcoal,10476,,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Basement,35,188.68885,5.39111,0,0
Harvard Pewter Magnet Clip / Silver,3778,ARTS A,5 Accessories,Arts & Cards,140 Accessories > Magnets,,Basement,2,5.14,2.57,0,0
Harvard Pin / Crimson,894,,5 Accessories,Pin Badge Maker Company,120 Accessories > Pins,,Basement,914,493.86162,0.54033,0,0
Harvard Plaid Flannel PJ's / L,4939,BOXCRA,Clearance,Boxercraft,040 Apparel > Pants and Shorts,,Basement,0,0,10,0,0
Harvard Plaid Flannel PJ's / M,4938,BOXCRA,Clearance,Boxercraft,040 Apparel > Pants and Shorts,,Basement,0,0,10,0,0
Harvard Plaid Flannel PJ's / S,4937,BOXCRA,Clearance,Boxercraft,040 Apparel > Pants and Shorts,,Basement,0,0,13.01,0,0
